_time,EventCode,host,actor,logon_type,src_host,target_account,process,cmdline,object_name
2026-05-25 11:51:41,4769,SRV-DC-01,a.dahan,,WKS-HQ-17,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 11:58:41,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-05-25 12:06:57,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-05-25 12:06:59,5140,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,\\SRV-FILE-HQ\Logistics
2026-05-25 12:23:43,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-05-25 12:23:45,5140,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,\\SRV-FILE-HQ\Vendors
2026-05-25 12:26:17,4769,SRV-DC-01,d.levi,,WKS-SEC-10,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-25 12:26:51,4624,SRV-FILE-HQ,z.amar,3,WKS-HQ-25,,,,
2026-05-25 12:27:41,4769,SRV-DC-01,a.dahan,,WKS-HQ-17,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-25 12:37:39,4769,SRV-DC-01,r.stern,,WKS-PAY-02,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-25 12:46:31,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-05-25 12:51:25,4769,SRV-DC-01,m.saban,,WKS-IT-09,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 12:55:31,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-25 13:09:40,4769,SRV-DC-01,b.naim,,WKS-HQ-21,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 13:16:23,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-05-25 13:16:25,5140,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,\\SRV-FILE-HQ\Vendors
2026-05-25 13:18:32,4624,SRV-POSMGT,s.mor,3,WKS-HQ-23,,,,
2026-05-25 13:40:31,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-25 13:44:55,4769,SRV-DC-01,g.ben-ari,,WKS-PAY-30,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 14:02:39,4624,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,
2026-05-25 14:02:41,5140,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,\\SRV-FILE-HQ\Payments
2026-05-25 14:03:23,4769,SRV-DC-01,l.beit,,WKS-HQ-13,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 14:06:02,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-25 14:10:25,4769,SRV-DC-01,m.saban,,WKS-IT-09,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 14:11:55,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-05-25 14:11:55,4624,SRV-CARDPROC,g.ben-ari,3,WKS-PAY-30,,,,
2026-05-25 14:11:57,5140,SRV-CARDPROC,g.ben-ari,3,WKS-PAY-30,,,,\\SRV-CARDPROC\Payments
2026-05-25 14:14:08,4769,SRV-DC-01,u.regev,,WKS-HQ-28,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 14:20:02,4624,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,
2026-05-25 14:21:17,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-05-25 14:24:25,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-05-25 14:29:40,4688,WKS-HQ-21,b.naim,,,,teams.exe,teams.exe --system-initiated,
2026-05-25 14:31:02,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-05-25 14:32:23,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-05-25 14:32:25,5140,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,\\SRV-FILE-HQ\Procurement
2026-05-25 14:53:34,4769,SRV-DC-01,m.tal,,WKS-HQ-18,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 14:53:55,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-05-25 15:02:41,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-05-25 15:10:02,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 15:15:14,4634,WKS-HQ-25,z.amar,2,,,,,
2026-05-25 15:15:40,4769,SRV-DC-01,b.naim,,WKS-HQ-21,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-25 15:26:39,4769,SRV-DC-01,r.stern,,WKS-PAY-02,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 15:43:29,4769,SRV-DC-01,f.zohar,,WKS-IT-29,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-25 15:46:20,4769,SRV-DC-01,e.katz,,WKS-SEC-03,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 15:46:40,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-05-25 16:01:17,4769,SRV-DC-01,d.levi,,WKS-SEC-10,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 16:02:08,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-05-25 16:06:39,4624,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,
2026-05-25 16:06:41,5140,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,\\SRV-CARDPROC\Payments
2026-05-25 16:07:47,4769,SRV-DC-01,a.mizrahi,,WKS-IT-01,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-25 16:10:14,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 16:12:08,4769,SRV-DC-01,u.regev,,WKS-HQ-28,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 16:13:49,4769,SRV-DC-01,t.hadar,,WKS-PAY-12,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 16:16:17,4624,SRV-FILE-HQ,d.levi,3,WKS-SEC-10,,,,
2026-05-25 16:16:23,4634,WKS-HQ-26,p.stein,2,,,,,
2026-05-25 16:17:20,4769,SRV-DC-01,e.katz,,WKS-SEC-03,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-25 16:21:02,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-05-25 16:33:05,4634,WKS-HQ-24,v.harel,2,,,,,
2026-05-25 16:33:49,4624,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,
2026-05-25 16:34:14,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-05-25 16:34:16,5140,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,\\SRV-FILE-HQ\Finance
2026-05-25 16:42:14,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-05-25 16:42:16,5140,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,\\SRV-FILE-HQ\Finance
2026-05-25 16:44:58,4634,WKS-HQ-27,c.barak,2,,,,,
2026-05-25 16:45:27,4634,WKS-HQ-14,r.avni,2,,,,,
2026-05-25 16:46:17,4624,SRV-FILE-HQ,d.levi,3,WKS-SEC-10,,,,
2026-05-25 16:46:17,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-05-25 16:46:19,5140,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,\\SRV-FILE-HQ\Procurement
2026-05-25 16:47:44,4634,WKS-PAY-02,r.stern,2,,,,,
2026-05-25 16:50:08,4634,WKS-HQ-20,k.oz,2,,,,,
2026-05-25 17:03:49,4624,SRV-CARDPROC,t.hadar,3,WKS-PAY-12,,,,
2026-05-25 17:10:47,4634,WKS-HQ-28,u.regev,2,,,,,
2026-05-25 17:13:55,4634,WKS-HQ-17,a.dahan,2,,,,,
2026-05-25 17:13:55,4634,WKS-HQ-22,i.golan,2,,,,,
2026-05-25 17:16:13,4634,WKS-PAY-30,g.ben-ari,2,,,,,
2026-05-25 17:17:29,4769,SRV-DC-01,f.zohar,,WKS-IT-29,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-25 17:43:40,4634,WKS-HQ-21,b.naim,2,,,,,
2026-05-25 17:48:28,4634,WKS-HQ-23,s.mor,2,,,,,
2026-05-25 17:51:20,4634,WKS-SEC-03,e.katz,2,,,,,
2026-05-25 17:56:09,4634,WKS-HQ-05,y.oren,2,,,,,
2026-05-25 17:58:26,4634,WKS-HQ-19,y.segev,2,,,,,
2026-05-25 18:12:34,4634,WKS-HQ-13,l.beit,2,,,,,
2026-05-25 18:17:38,4634,WKS-IT-09,m.saban,2,,,,,
2026-05-25 18:20:31,4634,WKS-HQ-18,m.tal,2,,,,,
2026-05-25 18:21:33,4634,WKS-PAY-11,s.arbel,2,,,,,
2026-05-25 18:24:49,4634,WKS-IT-01,a.mizrahi,2,,,,,
2026-05-25 18:25:28,4634,WKS-HQ-04,n.barzilai,2,,,,,
2026-05-25 18:29:51,4634,WKS-IT-29,f.zohar,2,,,,,
2026-05-25 18:33:39,4634,WKS-SEC-10,d.levi,2,,,,,
2026-05-25 18:46:51,4634,WKS-HQ-15,n.hazan,2,,,,,
2026-05-25 18:57:56,4634,WKS-HQ-16,e.shalom,2,,,,,
2026-05-25 19:17:57,4634,WKS-PAY-12,t.hadar,2,,,,,
2026-05-26 07:07:32,4624,WKS-HQ-25,z.amar,2,WKS-HQ-25,,,,
2026-05-26 07:20:37,4624,WKS-HQ-23,s.mor,2,WKS-HQ-23,,,,
2026-05-26 07:36:32,4624,WKS-HQ-26,p.stein,2,WKS-HQ-26,,,,
2026-05-26 07:42:47,4624,WKS-PAY-02,r.stern,2,WKS-PAY-02,,,,
2026-05-26 07:54:36,4624,WKS-SEC-03,e.katz,2,WKS-SEC-03,,,,
2026-05-26 08:01:40,4624,WKS-PAY-11,s.arbel,2,WKS-PAY-11,,,,
2026-05-26 08:02:47,4624,WKS-HQ-24,v.harel,2,WKS-HQ-24,,,,
2026-05-26 08:04:55,4624,WKS-PAY-30,g.ben-ari,2,WKS-PAY-30,,,,
2026-05-26 08:05:10,4624,WKS-HQ-20,k.oz,2,WKS-HQ-20,,,,
2026-05-26 08:19:09,4624,WKS-IT-01,a.mizrahi,2,WKS-IT-01,,,,
2026-05-26 08:19:10,4672,WKS-IT-01,a.mizrahi,2,,,,,
2026-05-26 08:24:36,4769,SRV-DC-01,e.katz,,WKS-SEC-03,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 08:25:47,4624,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,
2026-05-26 08:28:17,4624,WKS-IT-08,h.peretz,2,WKS-IT-08,,,,
2026-05-26 08:35:18,4624,WKS-HQ-21,b.naim,2,WKS-HQ-21,,,,
2026-05-26 08:36:10,4688,WKS-HQ-20,k.oz,,,,chrome.exe,chrome.exe --restore-last-session,
2026-05-26 08:36:16,4624,WKS-HQ-19,y.segev,2,WKS-HQ-19,,,,
2026-05-26 08:37:16,4624,WKS-HQ-14,r.avni,2,WKS-HQ-14,,,,
2026-05-26 08:38:44,4624,WKS-HQ-16,e.shalom,2,WKS-HQ-16,,,,
2026-05-26 08:38:56,4624,WKS-HQ-17,a.dahan,2,WKS-HQ-17,,,,
2026-05-26 08:42:25,4625,WKS-HQ-07,o.raviv,2,WKS-HQ-07,,,,
2026-05-26 08:42:47,4624,WKS-PAY-12,t.hadar,2,WKS-PAY-12,,,,
2026-05-26 08:43:38,4624,WKS-HQ-28,u.regev,2,WKS-HQ-28,,,,
2026-05-26 08:46:07,4624,WKS-HQ-07,o.raviv,2,WKS-HQ-07,,,,
2026-05-26 08:48:12,4624,WKS-HQ-05,y.oren,2,WKS-HQ-05,,,,
2026-05-26 08:50:18,4769,SRV-DC-01,b.naim,,WKS-HQ-21,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 08:51:59,4624,WKS-HQ-18,m.tal,2,WKS-HQ-18,,,,
2026-05-26 08:58:07,4769,SRV-DC-01,o.raviv,,WKS-HQ-07,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 08:59:39,4624,WKS-IT-09,m.saban,2,WKS-IT-09,,,,
2026-05-26 09:03:30,4624,WKS-SEC-10,d.levi,2,WKS-SEC-10,,,,
2026-05-26 09:03:47,4624,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,
2026-05-26 09:03:49,5140,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,\\SRV-POSMGT\Branches
2026-05-26 09:06:38,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-05-26 09:06:40,5140,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,\\SRV-FILE-HQ\Marketing
2026-05-26 09:07:42,4624,WKS-HQ-15,n.hazan,2,WKS-HQ-15,,,,
2026-05-26 09:07:47,4624,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,
2026-05-26 09:13:17,4769,SRV-DC-01,h.peretz,,WKS-IT-08,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 09:14:16,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-05-26 09:20:04,4624,WKS-HQ-27,c.barak,2,WKS-HQ-27,,,,
2026-05-26 09:21:37,4624,WKS-HQ-06,g.shemesh,2,WKS-HQ-06,,,,
2026-05-26 09:24:30,4624,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,
2026-05-26 09:27:00,4624,WKS-HQ-04,n.barzilai,2,WKS-HQ-04,,,,
2026-05-26 09:28:47,4624,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,
2026-05-26 09:41:39,4769,SRV-DC-01,m.saban,,WKS-IT-09,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 09:42:32,4769,SRV-DC-01,p.stein,,WKS-HQ-26,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 10:01:17,4624,SRV-FILE-HQ,h.peretz,3,WKS-IT-08,,,,
2026-05-26 10:04:18,4688,WKS-HQ-21,b.naim,,,,outlook.exe,outlook.exe /recycle,
2026-05-26 10:08:16,4769,SRV-DC-01,r.avni,,WKS-HQ-14,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 10:12:56,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-05-26 10:12:58,5140,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,\\SRV-FILE-HQ\HR
2026-05-26 10:25:42,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 10:35:47,4624,SRV-CARDPROC,r.stern,3,WKS-PAY-02,,,,
2026-05-26 10:42:30,4769,SRV-DC-01,d.levi,,WKS-SEC-10,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 10:42:55,4769,SRV-DC-01,g.ben-ari,,WKS-PAY-30,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 10:45:16,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-05-26 10:49:30,4624,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,
2026-05-26 10:49:32,5140,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,\\SRV-DC-01\IT
2026-05-26 10:54:32,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 10:56:17,4624,SRV-FILE-HQ,h.peretz,3,WKS-IT-08,,,,
2026-05-26 10:56:19,5140,SRV-FILE-HQ,h.peretz,3,WKS-IT-08,,,,\\SRV-FILE-HQ\IT
2026-05-26 11:03:39,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-05-26 11:09:39,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-05-26 11:14:38,4769,SRV-DC-01,u.regev,,WKS-HQ-28,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 11:19:32,4769,SRV-DC-01,p.stein,,WKS-HQ-26,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 11:26:16,4688,WKS-HQ-19,y.segev,,,,outlook.exe,outlook.exe /recycle,
2026-05-26 11:27:59,4769,SRV-DC-01,m.tal,,WKS-HQ-18,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 11:28:07,4624,SRV-FILE-HQ,o.raviv,3,WKS-HQ-07,,,,
2026-05-26 11:29:00,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 11:30:36,4624,SRV-DC-01,e.katz,3,WKS-SEC-03,,,,
2026-05-26 11:31:16,4688,WKS-HQ-14,r.avni,,,,chrome.exe,chrome.exe --restore-last-session,
2026-05-26 11:32:40,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 11:34:32,4769,SRV-DC-01,z.amar,,WKS-HQ-25,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 11:36:07,4624,SRV-FILE-HQ,o.raviv,3,WKS-HQ-07,,,,
2026-05-26 11:45:47,4769,SRV-DC-01,r.stern,,WKS-PAY-02,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 11:50:30,4624,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,
2026-05-26 11:59:17,4624,SRV-DC-01,h.peretz,3,WKS-IT-08,,,,
2026-05-26 11:59:19,5140,SRV-DC-01,h.peretz,3,WKS-IT-08,,,,\\SRV-DC-01\IT
2026-05-26 12:05:32,4624,SRV-POSMGT,z.amar,3,WKS-HQ-25,,,,
2026-05-26 12:06:44,4688,WKS-HQ-16,e.shalom,,,,teams.exe,teams.exe --system-initiated,
2026-05-26 12:16:56,4769,SRV-DC-01,a.dahan,,WKS-HQ-17,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 12:17:47,4769,SRV-DC-01,t.hadar,,WKS-PAY-12,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 12:24:47,4769,SRV-DC-01,v.harel,,WKS-HQ-24,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 12:32:38,4769,SRV-DC-01,u.regev,,WKS-HQ-28,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 12:39:47,4624,SRV-CARDPROC,t.hadar,3,WKS-PAY-12,,,,
2026-05-26 12:42:44,4624,SRV-FILE-HQ,e.shalom,3,WKS-HQ-16,,,,
2026-05-26 12:42:46,5140,SRV-FILE-HQ,e.shalom,3,WKS-HQ-16,,,,\\SRV-FILE-HQ\Finance
2026-05-26 12:44:30,4769,SRV-DC-01,d.levi,,WKS-SEC-10,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 13:00:00,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-05-26 13:00:02,5140,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,\\SRV-FILE-HQ\Finance
2026-05-26 13:12:32,4624,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,
2026-05-26 13:12:32,4624,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,
2026-05-26 13:15:40,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 13:17:12,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-05-26 13:17:14,5140,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,\\SRV-FILE-HQ\Procurement
2026-05-26 13:19:39,4769,SRV-DC-01,m.saban,,WKS-IT-09,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 13:27:56,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-05-26 13:31:47,4769,SRV-DC-01,v.harel,,WKS-HQ-24,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 13:33:47,4688,WKS-PAY-12,t.hadar,,,,outlook.exe,outlook.exe /recycle,
2026-05-26 13:35:36,4624,SRV-DC-01,e.katz,3,WKS-SEC-03,,,,
2026-05-26 13:38:07,4624,SRV-FILE-HQ,o.raviv,3,WKS-HQ-07,,,,
2026-05-26 13:40:04,4769,SRV-DC-01,c.barak,,WKS-HQ-27,http_svc,,,HTTP/web-supplier.northgate.local
2026-05-26 13:48:00,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 13:50:04,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-05-26 13:52:39,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-05-26 13:59:16,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-05-26 14:15:42,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-05-26 14:18:10,4624,SRV-FILE-HQ,k.oz,3,WKS-HQ-20,,,,
2026-05-26 14:21:16,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-05-26 14:24:38,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-05-26 14:24:40,5140,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,\\SRV-FILE-HQ\Marketing
2026-05-26 14:25:32,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-05-26 14:40:42,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 14:46:55,4624,SRV-FILE-HQ,g.ben-ari,3,WKS-PAY-30,,,,
2026-05-26 14:50:32,4624,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,
2026-05-26 14:53:09,4624,SRV-DC-01,a.mizrahi,3,WKS-IT-01,,,,
2026-05-26 15:00:40,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 15:07:37,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-05-26 15:09:39,4688,WKS-IT-09,m.saban,,,,outlook.exe,outlook.exe /recycle,
2026-05-26 15:11:16,4769,SRV-DC-01,r.avni,,WKS-HQ-14,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 15:33:01,4634,WKS-HQ-23,s.mor,2,,,,,
2026-05-26 15:40:09,4624,SRV-DC-01,a.mizrahi,3,WKS-IT-01,,,,
2026-05-26 15:40:11,5140,SRV-DC-01,a.mizrahi,3,WKS-IT-01,,,,\\SRV-DC-01\IT
2026-05-26 15:43:56,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-05-26 15:43:58,5140,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,\\SRV-FILE-HQ\HR
2026-05-26 15:44:36,4624,SRV-FILE-HQ,e.katz,3,WKS-SEC-03,,,,
2026-05-26 15:49:47,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-05-26 15:49:49,5140,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,\\SRV-FILE-HQ\Branches
2026-05-26 15:49:59,4624,SRV-FILE-HQ,m.tal,3,WKS-HQ-18,,,,
2026-05-26 15:50:44,4624,SRV-FILE-HQ,e.shalom,3,WKS-HQ-16,,,,
2026-05-26 15:56:40,4624,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,
2026-05-26 15:56:42,5140,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,\\SRV-FILE-HQ\Payments
2026-05-26 15:58:04,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-05-26 15:58:12,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-05-26 16:00:12,4634,WKS-HQ-25,z.amar,2,,,,,
2026-05-26 16:01:37,4769,SRV-DC-01,g.shemesh,,WKS-HQ-06,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-05-26 16:02:44,4634,WKS-HQ-26,p.stein,2,,,,,
2026-05-26 16:03:04,4688,WKS-HQ-27,c.barak,,,,outlook.exe,outlook.exe /recycle,
2026-05-26 16:03:32,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-05-26 16:11:47,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-05-26 16:13:07,4769,SRV-DC-01,o.raviv,,WKS-HQ-07,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-05-26 16:26:04,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-05-26 16:29:37,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-05-26 16:30:21,4634,WKS-SEC-03,e.katz,2,,,,,
2026-05-26 16:43:49,4634,WKS-HQ-16,e.shalom,2,,,,,
2026-05-26 16:45:38,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-05-26 16:48:47,4624,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,
2026-05-26 16:52:00,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-05-26 16:52:02,5140,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,\\SRV-FILE-HQ\Finance
2026-05-26 16:52:16,4769,SRV-DC-01,y.segev,,WKS-HQ-19,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-05-26 16:56:52,4634,WKS-HQ-05,y.oren,2,,,,,
2026-05-26 17:08:39,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-05-26 17:08:41,5140,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,\\SRV-FILE-HQ\IT
2026-05-26 17:09:12,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-05-26 17:09:14,5140,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,\\SRV-FILE-HQ\Procurement
2026-05-26 17:12:26,4634,WKS-PAY-02,r.stern,2,,,,,
2026-05-26 17:12:40,4634,WKS-PAY-11,s.arbel,2,,,,,
2026-05-26 17:14:48,4634,WKS-PAY-30,g.ben-ari,2,,,,,
2026-05-26 17:17:54,4634,WKS-HQ-15,n.hazan,2,,,,,
2026-05-26 17:20:00,4624,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,
2026-05-26 17:20:02,5140,SRV-FILE-HQ,n.barzilai,3,WKS-HQ-04,,,,\\SRV-FILE-HQ\Finance
2026-05-26 17:22:51,4634,WKS-HQ-19,y.segev,2,,,,,
2026-05-26 17:25:49,4634,WKS-HQ-21,b.naim,2,,,,,
