_time,src_host,dest_host,user_agent,method,bytes_out,verdict
2026-05-25 13:01:16,WKS-PAY-12,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,14426,allowed
2026-05-25 13:02:04,WKS-PAY-11,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,47653,allowed
2026-05-25 13:05:37,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,51949,allowed
2026-05-25 13:12:59,WKS-HQ-27,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,22932,allowed
2026-05-25 13:15:56,WKS-HQ-15,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,63486,allowed
2026-05-25 13:26:22,WKS-HQ-27,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,142114,allowed
2026-05-25 13:39:48,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,400,allowed
2026-05-26 04:46:49,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,1611,allowed
2026-05-26 05:00:50,WKS-PAY-02,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,13564,allowed
2026-05-26 05:05:04,WKS-HQ-24,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,6180,allowed
2026-05-26 05:30:57,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2442,allowed
2026-05-26 05:46:42,WKS-IT-08,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,33208,allowed
2026-05-26 05:54:11,WKS-IT-08,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,57967,allowed
2026-05-26 06:05:16,WKS-SEC-03,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,469,allowed
2026-05-26 06:05:18,WKS-HQ-13,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,43517,allowed
2026-05-26 06:10:20,WKS-HQ-27,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,448,allowed
2026-05-26 06:16:15,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2567,allowed
2026-05-26 06:20:35,WKS-HQ-27,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,3018,allowed
2026-05-26 06:26:13,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,23629,blocked
2026-05-26 06:32:50,WKS-HQ-13,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5222,allowed
2026-05-26 06:40:47,WKS-IT-29,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,90292,allowed
2026-05-26 06:41:23,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,12874,blocked
2026-05-26 06:43:01,WKS-IT-01,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9566,allowed
2026-05-26 06:43:57,WKS-HQ-13,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,15630,allowed
2026-05-26 07:00:21,WKS-HQ-23,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,903,allowed
2026-05-26 07:02:02,WKS-IT-08,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,35523,allowed
2026-05-26 07:04:45,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,3093,allowed
2026-05-26 07:10:21,WKS-IT-01,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,25118,allowed
2026-05-26 07:10:47,WKS-IT-08,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,10754,allowed
2026-05-26 07:16:10,WKS-HQ-19,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,15275,allowed
2026-05-26 07:17:55,WKS-HQ-22,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,56997,allowed
2026-05-26 07:17:56,WKS-IT-08,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,2549,allowed
2026-05-26 07:28:40,WKS-HQ-19,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,674,allowed
2026-05-26 07:31:45,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,11823,allowed
2026-05-26 07:37:18,WKS-HQ-28,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3501,allowed
2026-05-26 07:40:10,WKS-HQ-05,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,8632,allowed
2026-05-26 07:40:47,WKS-IT-29,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,14532,allowed
2026-05-26 07:49:30,WKS-HQ-22,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,8668,allowed
2026-05-26 07:52:00,WKS-HQ-05,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,18024,allowed
2026-05-26 08:03:39,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,400,allowed
2026-05-26 08:04:47,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,76270,allowed
2026-05-26 08:14:28,WKS-HQ-14,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1004,allowed
2026-05-26 08:18:01,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,19857,allowed
2026-05-26 08:22:27,WKS-HQ-13,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,8356,allowed
2026-05-26 08:25:43,WKS-HQ-25,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,533,allowed
2026-05-26 08:40:36,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,8054,allowed
2026-05-26 08:42:36,WKS-HQ-19,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,3982,allowed
2026-05-26 08:53:21,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5892,allowed
2026-05-26 09:04:16,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,23347,allowed
2026-05-26 09:10:14,WKS-HQ-13,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,65254,allowed
2026-05-26 09:19:08,WKS-PAY-11,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3083,allowed
2026-05-26 09:28:46,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,29199,allowed
2026-05-26 09:32:16,WKS-HQ-21,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,29806,allowed
2026-05-26 09:33:01,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,17639,allowed
2026-05-26 09:37:14,WKS-IT-29,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2088,allowed
2026-05-26 09:48:32,WKS-IT-09,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1488,allowed
2026-05-26 09:50:25,WKS-HQ-18,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,85581,allowed
2026-05-26 09:51:06,WKS-HQ-13,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,4756,allowed
2026-05-26 09:56:48,WKS-IT-01,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,124801,allowed
2026-05-26 10:04:34,WKS-HQ-04,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,673,allowed
2026-05-26 10:10:09,WKS-HQ-06,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,267341,allowed
2026-05-26 10:15:02,WKS-HQ-26,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,43101,allowed
2026-05-26 10:16:50,WKS-HQ-13,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,7931,allowed
2026-05-26 10:20:13,WKS-PAY-02,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,5930,allowed
2026-05-26 10:21:15,WKS-HQ-26,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,400,allowed
2026-05-26 10:39:17,WKS-HQ-21,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,29672,allowed
2026-05-26 10:43:45,WKS-HQ-19,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,3529,allowed
2026-05-26 10:46:03,WKS-HQ-24,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,400,allowed
2026-05-26 10:52:55,WKS-HQ-04,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,10333,allowed
2026-05-26 11:07:52,WKS-HQ-19,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,33133,allowed
2026-05-26 11:10:27,WKS-SEC-10,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,416,allowed
2026-05-26 11:13:46,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,17110,allowed
2026-05-26 11:14:23,WKS-HQ-23,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,7547,allowed
2026-05-26 11:14:27,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,13642,allowed
2026-05-26 11:14:50,WKS-HQ-21,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3965,blocked
2026-05-26 11:18:23,WKS-HQ-24,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,272654,allowed
2026-05-26 11:22:42,WKS-HQ-15,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,1083,allowed
2026-05-26 11:27:38,WKS-PAY-11,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,3661,allowed
2026-05-26 11:30:16,WKS-HQ-23,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,236782,allowed
2026-05-26 11:30:42,WKS-HQ-24,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8640,allowed
2026-05-26 11:32:45,WKS-HQ-24,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,1786,allowed
2026-05-26 11:33:59,WKS-HQ-07,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,28908,allowed
2026-05-26 11:34:16,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1219,allowed
2026-05-26 11:36:58,WKS-HQ-28,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,770,allowed
2026-05-26 11:44:58,WKS-SEC-10,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,14328,allowed
2026-05-26 11:47:00,WKS-IT-08,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,9179,allowed
2026-05-26 11:49:49,WKS-HQ-04,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4100,allowed
2026-05-26 11:52:11,WKS-SEC-10,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,2398,allowed
2026-05-26 11:59:24,WKS-PAY-30,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3068,blocked
2026-05-26 12:04:12,WKS-HQ-18,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1580,allowed
2026-05-26 12:05:46,WKS-HQ-07,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,7775,allowed
2026-05-26 12:16:38,WKS-HQ-13,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,4979,allowed
2026-05-26 12:21:12,WKS-HQ-13,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,138474,allowed
2026-05-26 12:29:48,WKS-HQ-20,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,43194,allowed
2026-05-26 12:32:01,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,78050,allowed
2026-05-26 12:37:29,WKS-HQ-15,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,23156,allowed
2026-05-26 12:37:54,WKS-IT-08,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,12633,allowed
2026-05-26 12:40:52,WKS-HQ-22,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6762,allowed
2026-05-26 12:41:23,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6660,allowed
2026-05-26 12:43:44,WKS-HQ-20,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6533,allowed
2026-05-26 12:46:25,WKS-HQ-18,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,5952,allowed
2026-05-26 12:58:07,WKS-HQ-14,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,12641,blocked
2026-05-26 13:00:53,WKS-HQ-05,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,37948,allowed
2026-05-26 13:03:42,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,25884,allowed
2026-05-26 13:27:31,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,7086,allowed
2026-05-26 13:27:53,WKS-HQ-15,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,allowed
2026-05-26 13:29:19,WKS-HQ-18,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2560,allowed
2026-05-26 13:30:11,WKS-HQ-15,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3421,allowed
2026-05-26 13:32:01,WKS-HQ-05,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,113536,allowed
2026-05-27 05:30:27,WKS-HQ-19,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,98213,allowed
2026-05-27 05:35:47,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8924,allowed
2026-05-27 05:55:18,WKS-HQ-25,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,allowed
2026-05-27 06:02:21,WKS-HQ-19,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2003,allowed
2026-05-27 06:04:09,WKS-HQ-19,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,11572,allowed
2026-05-27 06:08:46,WKS-HQ-15,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5556,allowed
2026-05-27 06:12:51,WKS-HQ-27,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,7794,allowed
2026-05-27 06:17:18,WKS-SEC-03,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,44388,allowed
2026-05-27 06:20:30,WKS-HQ-28,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,2313,allowed
2026-05-27 06:23:06,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,75435,allowed
2026-05-27 06:30:25,WKS-HQ-06,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,400,allowed
2026-05-27 06:39:07,WKS-IT-01,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,15917,allowed
2026-05-27 06:43:28,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4601,allowed
2026-05-27 06:56:24,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,22454,allowed
2026-05-27 07:01:59,WKS-PAY-12,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,6972,allowed
2026-05-27 07:15:05,WKS-HQ-20,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,4154,allowed
2026-05-27 07:18:14,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,1446,allowed
2026-05-27 07:20:24,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4124,blocked
2026-05-27 07:27:09,WKS-HQ-28,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,40306,blocked
2026-05-27 07:44:43,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,3238,allowed
2026-05-27 07:46:43,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,400,blocked
2026-05-27 07:47:01,WKS-HQ-28,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,856,allowed
2026-05-27 07:50:25,WKS-HQ-14,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2529,allowed
2026-05-27 07:52:30,WKS-HQ-07,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,35297,allowed
2026-05-27 07:56:49,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,45390,allowed
2026-05-27 08:03:04,WKS-IT-01,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,44232,allowed
2026-05-27 08:07:50,WKS-HQ-27,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,22550,allowed
2026-05-27 08:14:21,WKS-IT-01,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2884,allowed
2026-05-27 08:20:55,WKS-HQ-25,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,615,allowed
2026-05-27 08:23:15,WKS-HQ-28,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,14297,allowed
2026-05-27 08:28:20,WKS-IT-01,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,19932,blocked
2026-05-27 08:36:10,WKS-HQ-18,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,12858,allowed
2026-05-27 08:44:17,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5130,allowed
2026-05-27 08:53:49,WKS-PAY-02,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1692,allowed
2026-05-27 09:13:23,WKS-HQ-28,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2851,allowed
2026-05-27 09:17:00,WKS-IT-09,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,9596,allowed
2026-05-27 09:21:13,WKS-IT-08,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,28822,allowed
2026-05-27 09:30:56,WKS-HQ-04,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1037,allowed
2026-05-27 09:34:04,WKS-HQ-05,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,26845,allowed
2026-05-27 09:39:04,WKS-HQ-05,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9478,allowed
2026-05-27 09:42:26,WKS-PAY-30,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,38153,allowed
2026-05-27 09:46:33,WKS-HQ-04,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,47753,allowed
2026-05-27 09:49:38,WKS-HQ-05,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2593,blocked
2026-05-27 09:58:00,WKS-HQ-28,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,allowed
2026-05-27 09:58:05,WKS-HQ-28,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,66933,allowed
2026-05-27 09:58:13,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4996,allowed
2026-05-27 10:12:03,WKS-IT-01,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,16715,allowed
2026-05-27 10:21:31,WKS-HQ-17,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,400,allowed
2026-05-27 10:36:00,WKS-HQ-24,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,16039,allowed
2026-05-27 10:40:40,WKS-HQ-04,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,50311,allowed
2026-05-27 10:42:06,WKS-HQ-17,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,760,allowed
2026-05-27 10:43:19,WKS-PAY-02,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4186,allowed
2026-05-27 11:01:26,WKS-HQ-14,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,26256,allowed
2026-05-27 11:15:39,WKS-IT-01,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,4964,allowed
2026-05-27 11:16:44,WKS-IT-01,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,29770,allowed
2026-05-27 11:21:10,WKS-HQ-24,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3825,blocked
2026-05-27 11:37:07,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3709,allowed
2026-05-27 11:48:08,WKS-HQ-25,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,2144,allowed
2026-05-27 11:52:26,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,26526,allowed
